abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
portal;allgather;1;2;8192;184752;16384
portal;allgather;1;2;8192;182146;16384
portal;allgather;1;2;8192;182093;16384
portal;allgather;1;2;8192;182028;16384
portal;allgather;1;2;8192;151665;16384
portal;allgather;1;2;8192;138154;16384
portal;allgather;1;2;8192;151857;16384
portal;allgather;1;2;8192;182358;16384
portal;allgather;1;2;8192;182032;16384
portal;allgather;1;2;8192;104179;16384
portal;allgather;1;2;8192;182398;16384
portal;allgather;1;2;8192;182258;16384
portal;allgather;1;2;8192;129626;16384
portal;allgather;1;2;8192;171867;16384
portal;allgather;1;2;8192;182466;16384
portal;allgather;1;2;8192;182193;16384
portal;allgather;1;2;8192;112701;16384
portal;allgather;1;2;8192;182050;16384
portal;allgather;1;2;8192;179668;16384
portal;allgather;1;2;8192;181956;16384
portal;allgather;1;2;8192;184630;16384
portal;allgather;1;2;8192;183479;16384
portal;allgather;1;2;8192;184630;16384
portal;allgather;1;2;8192;178568;16384
portal;allgather;1;2;8192;148889;16384
portal;allgather;1;2;8192;177211;16384
portal;allgather;1;2;8192;182233;16384
portal;allgather;1;2;8192;115947;16384
portal;allgather;1;2;8192;185071;16384
portal;allgather;1;2;8192;183920;16384
portal;allgather;1;2;8192;181971;16384
portal;allgather;1;2;8192;139181;16384
portal;allgather;1;2;8192;182283;16384
portal;allgather;1;2;8192;180488;16384
portal;allgather;1;2;8192;116317;16384
portal;allgather;1;2;8192;182146;16384
portal;allgather;1;2;8192;115607;16384
portal;allgather;1;2;8192;182022;16384
portal;allgather;1;2;8192;182246;16384
portal;allgather;1;2;8192;183701;16384
portal;allgather;1;2;8192;182210;16384
portal;allgather;1;2;8192;171663;16384
portal;allgather;1;2;8192;151057;16384
portal;allgather;1;2;8192;183622;16384
portal;allgather;1;2;8192;170268;16384
portal;allgather;1;2;8192;166792;16384
portal;allgather;1;2;8192;179534;16384
portal;allgather;1;2;8192;184335;16384
portal;allgather;1;2;8192;183595;16384
portal;allgather;1;2;16384;365040;32768
portal;allgather;1;2;16384;11637;32768
portal;allgather;1;2;16384;364802;32768
portal;allgather;1;2;16384;365851;32768
portal;allgather;1;2;16384;337537;32768
portal;allgather;1;2;16384;191114;32768
portal;allgather;1;2;16384;359126;32768
portal;allgather;1;2;16384;364649;32768
portal;allgather;1;2;16384;364699;32768
portal;allgather;1;2;16384;365087;32768
portal;allgather;1;2;16384;359517;32768
portal;allgather;1;2;16384;365138;32768
portal;allgather;1;2;16384;359667;32768
portal;allgather;1;2;16384;364937;32768
portal;allgather;1;2;16384;363288;32768
portal;allgather;1;2;16384;359139;32768
portal;allgather;1;2;16384;364860;32768
portal;allgather;1;2;16384;359709;32768
portal;allgather;1;2;16384;364684;32768
portal;allgather;1;2;16384;359678;32768
