abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
portal;broadcast;1;16;4096;200155;4096
portal;broadcast;1;16;4096;200136;4096
portal;broadcast;1;16;4096;201012;4096
portal;broadcast;1;16;4096;199629;4096
portal;broadcast;1;16;4096;202545;4096
portal;broadcast;1;16;4096;200002;4096
portal;broadcast;1;16;4096;196265;4096
portal;broadcast;1;16;4096;199822;4096
portal;broadcast;1;16;4096;198006;4096
portal;broadcast;1;16;4096;196464;4096
portal;broadcast;1;16;4096;199734;4096
portal;broadcast;1;16;4096;197427;4096
portal;broadcast;1;16;4096;200137;4096
portal;broadcast;1;16;4096;200213;4096
portal;broadcast;1;16;4096;196445;4096
portal;broadcast;1;16;4096;202580;4096
portal;broadcast;1;16;4096;206843;4096
portal;broadcast;1;16;4096;198811;4096
portal;broadcast;1;16;4096;199735;4096
portal;broadcast;1;16;4096;199936;4096
portal;broadcast;1;16;4096;198006;4096
portal;broadcast;1;16;4096;196475;4096
portal;broadcast;1;16;4096;199970;4096
portal;broadcast;1;16;4096;199952;4096
portal;broadcast;1;16;4096;200634;4096
portal;broadcast;1;16;4096;200138;4096
portal;broadcast;1;16;4096;200176;4096
portal;broadcast;1;16;4096;196450;4096
portal;broadcast;1;16;4096;199869;4096
portal;broadcast;1;16;4096;200568;4096
portal;broadcast;1;16;4096;200214;4096
portal;broadcast;1;16;4096;199032;4096
portal;broadcast;1;16;4096;196623;4096
portal;broadcast;1;16;4096;199983;4096
portal;broadcast;1;16;4096;197812;4096
portal;broadcast;1;16;4096;200233;4096
portal;broadcast;1;16;4096;216748;4096
portal;broadcast;1;16;4096;199764;4096
portal;broadcast;1;16;8192;352749;8192
portal;broadcast;1;16;8192;353692;8192
portal;broadcast;1;16;8192;351407;8192
portal;broadcast;1;16;8192;353498;8192
portal;broadcast;1;16;8192;355427;8192
portal;broadcast;1;16;8192;354633;8192
portal;broadcast;1;16;8192;353188;8192
portal;broadcast;1;16;8192;354427;8192
portal;broadcast;1;16;8192;353883;8192
portal;broadcast;1;16;8192;351609;8192
portal;broadcast;1;16;8192;354493;8192
portal;broadcast;1;16;8192;354502;8192
portal;broadcast;1;16;8192;354485;8192
portal;broadcast;1;16;8192;352033;8192
portal;broadcast;1;16;8192;355096;8192
portal;broadcast;1;16;8192;418525;8192
portal;broadcast;1;16;8192;351617;8192
portal;broadcast;1;16;8192;354441;8192
portal;broadcast;1;16;8192;351118;8192
portal;broadcast;1;16;8192;355091;8192
portal;broadcast;1;16;8192;353875;8192
portal;broadcast;1;16;8192;354496;8192
portal;broadcast;1;16;8192;351441;8192
portal;broadcast;1;16;8192;354455;8192
portal;broadcast;1;16;8192;355284;8192
portal;broadcast;1;16;8192;353911;8192
portal;broadcast;1;16;8192;355058;8192
portal;broadcast;1;16;8192;353984;8192
portal;broadcast;1;16;8192;354275;8192
portal;broadcast;1;16;8192;350768;8192
portal;broadcast;1;16;8192;354289;8192
portal;broadcast;1;16;8192;351173;8192
portal;broadcast;1;16;8192;354545;8192
portal;broadcast;1;16;8192;352429;8192
portal;broadcast;1;16;8192;354472;8192
portal;broadcast;1;16;8192;355365;8192
portal;broadcast;1;16;8192;355275;8192
portal;broadcast;1;16;8192;352392;8192
portal;broadcast;1;16;8192;350672;8192
portal;broadcast;1;16;8192;355054;8192
portal;broadcast;1;16;8192;354334;8192
portal;broadcast;1;16;16384;661453;16384
portal;broadcast;1;16;16384;658907;16384
portal;broadcast;1;16;16384;660626;16384
portal;broadcast;1;16;16384;661910;16384
portal;broadcast;1;16;16384;661688;16384
portal;broadcast;1;16;16384;661737;16384
portal;broadcast;1;16;16384;661468;16384
portal;broadcast;1;16;16384;661749;16384
portal;broadcast;1;16;16384;780337;16384
portal;broadcast;1;16;16384;660885;16384
portal;broadcast;1;16;16384;661837;16384
portal;broadcast;1;16;16384;689532;16384
portal;broadcast;1;16;16384;660894;16384
portal;broadcast;1;16;16384;661719;16384
portal;broadcast;1;16;16384;660509;16384
portal;broadcast;1;16;16384;661608;16384
portal;broadcast;1;16;16384;661510;16384
portal;broadcast;1;16;16384;661682;16384
portal;broadcast;1;16;16384;662470;16384
portal;broadcast;1;16;16384;661829;16384
portal;broadcast;1;16;16384;661669;16384
portal;broadcast;1;16;16384;658313;16384
portal;broadcast;1;16;16384;661652;16384
portal;broadcast;1;16;16384;661686;16384
portal;broadcast;1;16;16384;782197;16384
portal;broadcast;1;16;16384;660490;16384
portal;broadcast;1;16;16384;661716;16384
portal;broadcast;1;16;16384;662460;16384
portal;broadcast;1;16;16384;660531;16384
portal;broadcast;1;16;16384;661274;16384
portal;broadcast;1;16;16384;660450;16384
portal;broadcast;1;16;16384;661184;16384
portal;broadcast;1;16;16384;662067;16384
portal;broadcast;1;16;16384;661661;16384
portal;broadcast;1;16;16384;662119;16384
portal;broadcast;1;16;16384;660459;16384
portal;broadcast;1;16;16384;661201;16384
portal;broadcast;1;16;16384;662082;16384
portal;broadcast;1;16;16384;661718;16384
portal;broadcast;1;16;16384;661312;16384
portal;broadcast;1;16;16384;661642;16384
portal;broadcast;1;16;32768;1276502;32768
portal;broadcast;1;16;32768;1275915;32768
portal;broadcast;1;16;32768;1278109;32768
portal;broadcast;1;16;32768;1276516;32768
portal;broadcast;1;16;32768;1276947;32768
portal;broadcast;1;16;32768;1275428;32768
portal;broadcast;1;16;32768;1274694;32768
portal;broadcast;1;16;32768;1276934;32768
portal;broadcast;1;16;32768;1276614;32768
portal;broadcast;1;16;32768;1273920;32768
portal;broadcast;1;16;32768;1273922;32768
portal;broadcast;1;16;32768;1507789;32768
portal;broadcast;1;16;32768;1277995;32768
portal;broadcast;1;16;32768;1274551;32768
portal;broadcast;1;16;32768;1276553;32768
portal;broadcast;1;16;32768;1276673;32768
portal;broadcast;1;16;32768;1277978;32768
portal;broadcast;1;16;32768;1277631;32768
portal;broadcast;1;16;32768;1273978;32768
portal;broadcast;1;16;32768;1277609;32768
portal;broadcast;1;16;32768;1277448;32768
portal;broadcast;1;16;32768;1274901;32768
portal;broadcast;1;16;32768;1277033;32768
portal;broadcast;1;16;32768;1277087;32768
portal;broadcast;1;16;32768;1274458;32768
portal;broadcast;1;16;32768;1277577;32768
portal;broadcast;1;16;32768;1277836;32768
portal;broadcast;1;16;32768;1277838;32768
portal;broadcast;1;16;32768;1274548;32768
portal;broadcast;1;16;32768;1276861;32768
portal;broadcast;1;16;32768;1277962;32768
portal;broadcast;1;16;32768;1274426;32768
portal;broadcast;1;16;32768;1277371;32768
portal;broadcast;1;16;32768;1277158;32768
portal;broadcast;1;16;32768;1277588;32768
portal;broadcast;1;16;32768;1276710;32768
portal;broadcast;1;16;32768;1275948;32768
portal;broadcast;1;16;32768;1277572;32768
portal;broadcast;1;16;32768;1276500;32768
portal;broadcast;1;16;32768;1277211;32768
portal;broadcast;1;16;32768;1276655;32768
portal;broadcast;1;16;65536;2507720;65536
portal;broadcast;1;16;65536;2960983;65536
portal;broadcast;1;16;65536;2509605;65536
portal;broadcast;1;16;65536;2508030;65536
portal;broadcast;1;16;65536;2505939;65536
portal;broadcast;1;16;65536;2508157;65536
portal;broadcast;1;16;65536;2507739;65536
portal;broadcast;1;16;65536;2507441;65536
portal;broadcast;1;16;65536;2508841;65536
portal;broadcast;1;16;65536;2506430;65536
portal;broadcast;1;16;65536;2509351;65536
portal;broadcast;1;16;65536;2508155;65536
portal;broadcast;1;16;65536;2508099;65536
portal;broadcast;1;16;65536;2508373;65536
portal;broadcast;1;16;65536;2508866;65536
portal;broadcast;1;16;65536;2506942;65536
portal;broadcast;1;16;65536;2508246;65536
portal;broadcast;1;16;65536;2509322;65536
portal;broadcast;1;16;65536;2507669;65536
portal;broadcast;1;16;65536;2507905;65536
portal;broadcast;1;16;65536;2507555;65536
portal;broadcast;1;16;65536;2507564;65536
portal;broadcast;1;16;65536;2624859;65536
portal;broadcast;1;16;65536;2961464;65536
portal;broadcast;1;16;65536;2506155;65536
