abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
mailbox;gather;0;5;120;113156;600
mailbox;gather;0;5;120;109065;600
mailbox;gather;0;5;120;111330;600
mailbox;gather;0;5;120;109635;600
mailbox;gather;0;5;120;109532;600
mailbox;gather;0;5;120;110395;600
mailbox;gather;0;5;120;111041;600
mailbox;gather;0;5;120;113160;600
mailbox;gather;0;5;120;108996;600
mailbox;gather;0;5;120;110442;600
mailbox;gather;0;5;120;109534;600
mailbox;gather;0;5;120;109643;600
mailbox;gather;0;5;120;110362;600
mailbox;gather;0;5;120;111260;600
mailbox;gather;0;5;120;113160;600
mailbox;gather;0;5;120;111926;600
mailbox;gather;0;5;120;110442;600
mailbox;gather;0;5;120;109534;600
mailbox;gather;0;5;120;109655;600
mailbox;gather;0;6;120;119820;720
mailbox;gather;0;6;120;123212;720
mailbox;gather;0;6;120;123941;720
mailbox;gather;0;6;120;121907;720
mailbox;gather;0;6;120;124608;720
mailbox;gather;0;6;120;124186;720
mailbox;gather;0;6;120;124292;720
mailbox;gather;0;6;120;123295;720
mailbox;gather;0;6;120;123866;720
mailbox;gather;0;6;120;122219;720
mailbox;gather;0;6;120;124732;720
mailbox;gather;0;6;120;124738;720
mailbox;gather;0;6;120;124132;720
mailbox;gather;0;6;120;122971;720
mailbox;gather;0;6;120;123933;720
mailbox;gather;0;6;120;122368;720
mailbox;gather;0;6;120;124536;720
mailbox;gather;0;6;120;124658;720
mailbox;gather;0;6;120;124324;720
mailbox;gather;0;6;120;124858;720
mailbox;gather;0;6;120;123401;720
mailbox;gather;0;6;120;124777;720
mailbox;gather;0;6;120;126517;720
mailbox;gather;0;6;120;121337;720
mailbox;gather;0;6;120;123450;720
mailbox;gather;0;6;120;123952;720
mailbox;gather;0;6;120;123808;720
mailbox;gather;0;6;120;124694;720
mailbox;gather;0;6;120;126345;720
mailbox;gather;0;6;120;121177;720
mailbox;gather;0;6;120;123458;720
mailbox;gather;0;6;120;123933;720
mailbox;gather;0;6;120;122005;720
mailbox;gather;0;6;120;124265;720
mailbox;gather;0;6;120;124808;720
mailbox;gather;0;6;120;124133;720
mailbox;gather;0;6;120;122750;720
mailbox;gather;0;6;120;123855;720
mailbox;gather;0;6;120;122042;720
mailbox;gather;0;6;120;124446;720
mailbox;gather;0;6;120;124851;720
mailbox;gather;0;6;120;124334;720
mailbox;gather;0;6;120;122832;720
mailbox;gather;0;6;120;124233;720
