abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
mailbox;allgather;1;7;120;192524;840
mailbox;allgather;1;7;120;190407;840
mailbox;allgather;1;7;120;181554;840
mailbox;allgather;1;7;120;193600;840
mailbox;allgather;1;7;120;189366;840
mailbox;allgather;1;7;120;175364;840
mailbox;allgather;1;7;120;178791;840
mailbox;allgather;1;7;120;179678;840
mailbox;allgather;1;7;120;182732;840
mailbox;allgather;1;7;120;183300;840
mailbox;allgather;1;7;120;185160;840
mailbox;allgather;1;8;120;207995;960
mailbox;allgather;1;8;120;191182;960
mailbox;allgather;1;8;120;194808;960
mailbox;allgather;1;8;120;195023;960
mailbox;allgather;1;8;120;188357;960
mailbox;allgather;1;8;120;213539;960
mailbox;allgather;1;8;120;200689;960
mailbox;allgather;1;8;120;196674;960
mailbox;allgather;1;8;120;195553;960
mailbox;allgather;1;8;120;194534;960
mailbox;allgather;1;8;120;199555;960
mailbox;allgather;1;8;120;197668;960
mailbox;allgather;1;8;120;202048;960
mailbox;allgather;1;8;120;201625;960
mailbox;allgather;1;8;120;204328;960
mailbox;allgather;1;8;120;196427;960
mailbox;allgather;1;8;120;197880;960
mailbox;allgather;1;8;120;205195;960
mailbox;allgather;1;8;120;198275;960
mailbox;allgather;1;8;120;193918;960
mailbox;allgather;1;8;120;208838;960
mailbox;allgather;1;8;120;203406;960
mailbox;allgather;1;8;120;198393;960
mailbox;allgather;1;8;120;189296;960
mailbox;allgather;1;8;120;194766;960
mailbox;allgather;1;8;120;189578;960
mailbox;allgather;1;8;120;196143;960
mailbox;allgather;1;8;120;195082;960
mailbox;allgather;1;8;120;194942;960
mailbox;allgather;1;8;120;205634;960
mailbox;allgather;1;8;120;194804;960
mailbox;allgather;1;8;120;196656;960
mailbox;allgather;1;8;120;199269;960
mailbox;allgather;1;8;120;200188;960
mailbox;allgather;1;8;120;193516;960
mailbox;allgather;1;8;120;197991;960
mailbox;allgather;1;8;120;194159;960
mailbox;allgather;1;8;120;205317;960
mailbox;allgather;1;8;120;198728;960
mailbox;allgather;1;8;120;210151;960
mailbox;allgather;1;8;120;199327;960
mailbox;allgather;1;9;120;218763;1080
mailbox;allgather;1;9;120;234802;1080
mailbox;allgather;1;9;120;228981;1080
mailbox;allgather;1;9;120;229178;1080
mailbox;allgather;1;9;120;231723;1080
mailbox;allgather;1;9;120;236885;1080
mailbox;allgather;1;9;120;228836;1080
mailbox;allgather;1;9;120;232640;1080
mailbox;allgather;1;9;120;223736;1080
mailbox;allgather;1;9;120;225936;1080
mailbox;allgather;1;9;120;231542;1080
mailbox;allgather;1;9;120;232299;1080
mailbox;allgather;1;9;120;221923;1080
mailbox;allgather;1;9;120;228763;1080
mailbox;allgather;1;9;120;231244;1080
mailbox;allgather;1;9;120;229578;1080
mailbox;allgather;1;9;120;232922;1080
mailbox;allgather;1;9;120;222931;1080
mailbox;allgather;1;9;120;227287;1080
mailbox;allgather;1;9;120;236854;1080
mailbox;allgather;1;9;120;218174;1080
mailbox;allgather;1;9;120;221958;1080
mailbox;allgather;1;9;120;217593;1080
mailbox;allgather;1;9;120;230222;1080
mailbox;allgather;1;9;120;224362;1080
mailbox;allgather;1;9;120;234394;1080
mailbox;allgather;1;9;120;229423;1080
mailbox;allgather;1;9;120;222873;1080
mailbox;allgather;1;9;120;230050;1080
mailbox;allgather;1;9;120;218461;1080
mailbox;allgather;1;9;120;230555;1080
mailbox;allgather;1;9;120;226847;1080
mailbox;allgather;1;9;120;217916;1080
mailbox;allgather;1;9;120;233589;1080
mailbox;allgather;1;9;120;231701;1080
mailbox;allgather;1;9;120;226381;1080
mailbox;allgather;1;9;120;230933;1080
mailbox;allgather;1;9;120;232479;1080
mailbox;allgather;1;9;120;225679;1080
mailbox;allgather;1;9;120;224146;1080
mailbox;allgather;1;9;120;223860;1080
mailbox;allgather;1;10;120;265239;1200
mailbox;allgather;1;10;120;262948;1200
mailbox;allgather;1;10;120;247667;1200
mailbox;allgather;1;10;120;256326;1200
mailbox;allgather;1;10;120;260289;1200
mailbox;allgather;1;10;120;252300;1200
mailbox;allgather;1;10;120;249059;1200
mailbox;allgather;1;10;120;262768;1200
mailbox;allgather;1;10;120;232117;1200
mailbox;allgather;1;10;120;252606;1200
mailbox;allgather;1;10;120;255754;1200
mailbox;allgather;1;10;120;252844;1200
mailbox;allgather;1;10;120;244348;1200
mailbox;allgather;1;10;120;258655;1200
mailbox;allgather;1;10;120;252373;1200
mailbox;allgather;1;10;120;256208;1200
mailbox;allgather;1;10;120;254460;1200
mailbox;allgather;1;10;120;261901;1200
mailbox;allgather;1;10;120;257725;1200
mailbox;allgather;1;10;120;265025;1200
mailbox;allgather;1;10;120;262264;1200
mailbox;allgather;1;10;120;266470;1200
mailbox;allgather;1;10;120;245330;1200
mailbox;allgather;1;10;120;263852;1200
mailbox;allgather;1;10;120;251738;1200
mailbox;allgather;1;10;120;256416;1200
mailbox;allgather;1;10;120;247759;1200
mailbox;allgather;1;10;120;247350;1200
mailbox;allgather;1;10;120;257690;1200
mailbox;allgather;1;10;120;253728;1200
mailbox;allgather;1;10;120;248207;1200
mailbox;allgather;1;10;120;234790;1200
mailbox;allgather;1;10;120;244667;1200
mailbox;allgather;1;10;120;251092;1200
mailbox;allgather;1;10;120;254583;1200
mailbox;allgather;1;10;120;247463;1200
mailbox;allgather;1;10;120;266326;1200
mailbox;allgather;1;10;120;259428;1200
mailbox;allgather;1;10;120;247649;1200
mailbox;allgather;1;10;120;256083;1200
mailbox;allgather;1;10;120;204937;1200
mailbox;allgather;1;11;120;280159;1320
mailbox;allgather;1;11;120;279603;1320
mailbox;allgather;1;11;120;289673;1320
mailbox;allgather;1;11;120;279347;1320
mailbox;allgather;1;11;120;248759;1320
mailbox;allgather;1;11;120;280421;1320
mailbox;allgather;1;11;120;282746;1320
mailbox;allgather;1;11;120;288661;1320
mailbox;allgather;1;11;120;289298;1320
mailbox;allgather;1;11;120;281570;1320
mailbox;allgather;1;11;120;268078;1320
mailbox;allgather;1;11;120;281412;1320
mailbox;allgather;1;11;120;285386;1320
mailbox;allgather;1;11;120;274996;1320
mailbox;allgather;1;11;120;279339;1320
mailbox;allgather;1;11;120;286477;1320
mailbox;allgather;1;11;120;278346;1320
mailbox;allgather;1;11;120;286756;1320
mailbox;allgather;1;11;120;258026;1320
mailbox;allgather;1;11;120;284097;1320
mailbox;allgather;1;11;120;289495;1320
mailbox;allgather;1;11;120;279262;1320
mailbox;allgather;1;11;120;278226;1320
mailbox;allgather;1;11;120;285381;1320
mailbox;allgather;1;11;120;276191;1320
mailbox;allgather;1;11;120;281804;1320
mailbox;allgather;1;11;120;282764;1320
mailbox;allgather;1;11;120;285917;1320
