abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
portal;sather;0;1;65536;1514880;65536
portal;sather;0;1;65536;1515735;65536
portal;sather;0;1;65536;1514566;65536
portal;sather;0;1;65536;1514727;65536
portal;sather;0;1;65536;1514784;65536
portal;sather;0;1;65536;1513401;65536
portal;sather;0;1;65536;1514803;65536
portal;sather;0;1;65536;1514690;65536
portal;sather;0;1;65536;1516165;65536
portal;sather;0;1;65536;1513363;65536
portal;sather;0;1;65536;1514685;65536
portal;sather;0;1;65536;1514694;65536
portal;sather;0;1;65536;1514595;65536
portal;sather;0;1;65536;1514730;65536
portal;sather;0;1;65536;1515764;65536
portal;sather;0;1;65536;1514814;65536
portal;sather;0;1;65536;1514843;65536
portal;sather;0;1;65536;1513161;65536
portal;sather;0;2;4096;136056;4096
portal;sather;0;2;4096;146318;4096
portal;sather;0;2;4096;134465;4096
portal;sather;0;2;4096;135256;4096
portal;sather;0;2;4096;132238;4096
portal;sather;0;2;4096;135923;4096
portal;sather;0;2;4096;132338;4096
portal;sather;0;2;4096;136482;4096
portal;sather;0;2;4096;135698;4096
portal;sather;0;2;4096;135328;4096
portal;sather;0;2;4096;135489;4096
portal;sather;0;2;4096;137916;4096
portal;sather;0;2;4096;135706;4096
portal;sather;0;2;4096;134260;4096
portal;sather;0;2;4096;135863;4096
portal;sather;0;2;4096;135702;4096
portal;sather;0;2;4096;136080;4096
portal;sather;0;2;4096;135532;4096
portal;sather;0;2;4096;135265;4096
portal;sather;0;2;4096;135725;4096
portal;sather;0;2;4096;135250;4096
portal;sather;0;2;4096;136119;4096
portal;sather;0;2;4096;137484;4096
portal;sather;0;2;4096;135910;4096
portal;sather;0;2;4096;135075;4096
portal;sather;0;2;4096;134872;4096
portal;sather;0;2;4096;123828;4096
portal;sather;0;2;4096;136570;4096
portal;sather;0;2;4096;135895;4096
portal;sather;0;2;4096;135691;4096
portal;sather;0;2;4096;135851;4096
portal;sather;0;2;4096;132584;4096
portal;sather;0;2;4096;137926;4096
portal;sather;0;2;4096;136524;4096
portal;sather;0;2;4096;138188;4096
portal;sather;0;2;4096;135651;4096
portal;sather;0;2;4096;135871;4096
portal;sather;0;2;4096;135647;4096
portal;sather;0;2;4096;134467;4096
portal;sather;0;2;4096;135651;4096
portal;sather;0;2;4096;135669;4096
portal;sather;0;2;4096;136119;4096
portal;sather;0;2;4096;137310;4096
portal;sather;0;2;4096;138714;4096
portal;sather;0;2;4096;146273;4096
portal;sather;0;2;4096;136306;4096
portal;sather;0;2;4096;135910;4096
portal;sather;0;2;4096;135072;4096
portal;sather;0;2;4096;136046;4096
portal;sather;0;2;4096;135052;4096
portal;sather;0;2;8192;251794;8192
portal;sather;0;2;8192;250180;8192
portal;sather;0;2;8192;250766;8192
portal;sather;0;2;8192;250152;8192
portal;sather;0;2;8192;251834;8192
portal;sather;0;2;8192;251018;8192
portal;sather;0;2;8192;250345;8192
portal;sather;0;2;8192;251041;8192
portal;sather;0;2;8192;250454;8192
portal;sather;0;2;8192;251004;8192
portal;sather;0;2;8192;249933;8192
portal;sather;0;2;8192;251218;8192
portal;sather;0;2;8192;250343;8192
portal;sather;0;2;8192;251843;8192
portal;sather;0;2;8192;250823;8192
portal;sather;0;2;8192;249977;8192
portal;sather;0;2;8192;251625;8192
portal;sather;0;2;8192;251136;8192
portal;sather;0;2;8192;251180;8192
portal;sather;0;2;8192;251593;8192
portal;sather;0;2;8192;251953;8192
portal;sather;0;2;8192;251814;8192
portal;sather;0;2;8192;250575;8192
portal;sather;0;2;8192;251001;8192
portal;sather;0;2;8192;250425;8192
portal;sather;0;2;8192;250807;8192
portal;sather;0;2;8192;250452;8192
portal;sather;0;2;8192;246564;8192
portal;sather;0;2;8192;252297;8192
portal;sather;0;2;8192;251003;8192
portal;sather;0;2;8192;251985;8192
portal;sather;0;2;8192;250625;8192
portal;sather;0;2;8192;251061;8192
portal;sather;0;2;8192;250774;8192
portal;sather;0;2;8192;250197;8192
portal;sather;0;2;8192;250815;8192
portal;sather;0;2;8192;249995;8192
portal;sather;0;2;8192;250199;8192
portal;sather;0;2;8192;250168;8192
portal;sather;0;2;8192;251009;8192
portal;sather;0;2;8192;250855;8192
portal;sather;0;2;8192;250228;8192
portal;sather;0;2;8192;250950;8192
portal;sather;0;2;8192;251666;8192
portal;sather;0;2;8192;250035;8192
portal;sather;0;2;8192;251004;8192
portal;sather;0;2;8192;250215;8192
portal;sather;0;2;8192;251779;8192
portal;sather;0;2;8192;249945;8192
portal;sather;0;2;8192;251840;8192
portal;sather;0;2;16384;482846;16384
portal;sather;0;2;16384;481446;16384
portal;sather;0;2;16384;482845;16384
portal;sather;0;2;16384;481913;16384
portal;sather;0;2;16384;482878;16384
portal;sather;0;2;16384;483817;16384
portal;sather;0;2;16384;483989;16384
portal;sather;0;2;16384;482881;16384
portal;sather;0;2;16384;482425;16384
portal;sather;0;2;16384;493119;16384
portal;sather;0;2;16384;482478;16384
portal;sather;0;2;16384;484142;16384
portal;sather;0;2;16384;482877;16384
portal;sather;0;2;16384;482260;16384
portal;sather;0;2;16384;481836;16384
portal;sather;0;2;16384;484353;16384
portal;sather;0;2;16384;482873;16384
portal;sather;0;2;16384;481974;16384
portal;sather;0;2;16384;484311;16384
portal;sather;0;2;16384;484101;16384
portal;sather;0;2;16384;482048;16384
portal;sather;0;2;16384;482891;16384
portal;sather;0;2;16384;482697;16384
portal;sather;0;2;16384;482240;16384
portal;sather;0;2;16384;493083;16384
portal;sather;0;2;16384;482502;16384
portal;sather;0;2;16384;482207;16384
portal;sather;0;2;16384;482803;16384
portal;sather;0;2;16384;481851;16384
portal;sather;0;2;16384;482460;16384
portal;sather;0;2;16384;484101;16384
portal;sather;0;2;16384;482699;16384
portal;sather;0;2;16384;481651;16384
portal;sather;0;2;16384;482843;16384
portal;sather;0;2;16384;482908;16384
portal;sather;0;2;16384;481640;16384
portal;sather;0;2;16384;482858;16384
portal;sather;0;2;16384;482707;16384
portal;sather;0;2;16384;483760;16384
portal;sather;0;2;16384;481905;16384
portal;sather;0;2;16384;482819;16384
portal;sather;0;2;16384;484279;16384
portal;sather;0;2;16384;481458;16384
portal;sather;0;2;16384;484193;16384
portal;sather;0;2;16384;482736;16384
portal;sather;0;2;16384;481691;16384
portal;sather;0;2;16384;483799;16384
portal;sather;0;2;16384;482866;16384
portal;sather;0;2;16384;482799;16384
portal;sather;0;2;16384;482505;16384
portal;sather;0;2;32768;944550;32768
portal;sather;0;2;32768;944769;32768
portal;sather;0;2;32768;943552;32768
portal;sather;0;2;32768;944893;32768
portal;sather;0;2;32768;945031;32768
portal;sather;0;2;32768;944739;32768
portal;sather;0;2;32768;943721;32768
portal;sather;0;2;32768;944465;32768
portal;sather;0;2;32768;946974;32768
portal;sather;0;2;32768;945102;32768
portal;sather;0;2;32768;944489;32768
portal;sather;0;2;32768;943610;32768
portal;sather;0;2;32768;943326;32768
portal;sather;0;2;32768;943360;32768
portal;sather;0;2;32768;943763;32768
portal;sather;0;2;32768;945755;32768
portal;sather;0;2;32768;945809;32768
portal;sather;0;2;32768;944935;32768
portal;sather;0;2;32768;945446;32768
portal;sather;0;2;32768;945209;32768
portal;sather;0;2;32768;944749;32768
portal;sather;0;2;32768;944789;32768
portal;sather;0;2;32768;944098;32768
portal;sather;0;2;32768;943701;32768
portal;sather;0;2;32768;943466;32768
portal;sather;0;2;32768;944778;32768
portal;sather;0;2;32768;945385;32768
portal;sather;0;2;32768;944577;32768
portal;sather;0;2;32768;944076;32768
portal;sather;0;2;32768;944748;32768
portal;sather;0;2;32768;944801;32768
portal;sather;0;2;32768;944576;32768
portal;sather;0;2;32768;944978;32768
portal;sather;0;2;32768;944032;32768
portal;sather;0;2;32768;946787;32768
portal;sather;0;2;32768;943921;32768
portal;sather;0;2;32768;943496;32768
portal;sather;0;2;32768;943388;32768
portal;sather;0;2;32768;943673;32768
portal;sather;0;2;32768;945364;32768
portal;sather;0;2;32768;945325;32768
portal;sather;0;2;32768;944144;32768
portal;sather;0;2;32768;943912;32768
portal;sather;0;2;32768;943478;32768
portal;sather;0;2;32768;944888;32768
portal;sather;0;2;32768;942446;32768
portal;sather;0;2;32768;944764;32768
portal;sather;0;2;32768;944959;32768
portal;sather;0;2;32768;943916;32768
portal;sather;0;2;32768;943793;32768
portal;sather;0;2;65536;1869468;65536
portal;sather;0;2;65536;1871701;65536
portal;sather;0;2;65536;1867989;65536
portal;sather;0;2;65536;1866652;65536
portal;sather;0;2;65536;1868551;65536
portal;sather;0;2;65536;1867591;65536
portal;sather;0;2;65536;1868547;65536
portal;sather;0;2;65536;1869490;65536
portal;sather;0;2;65536;1869392;65536
portal;sather;0;2;65536;1867862;65536
portal;sather;0;2;65536;1870253;65536
portal;sather;0;2;65536;1867946;65536
portal;sather;0;2;65536;1869783;65536
portal;sather;0;2;65536;1869604;65536
portal;sather;0;2;65536;1870501;65536
portal;sather;0;2;65536;1867313;65536
portal;sather;0;2;65536;1869141;65536
portal;sather;0;2;65536;1869143;65536
portal;sather;0;2;65536;1870486;65536
portal;sather;0;2;65536;1869266;65536
portal;sather;0;2;65536;1869432;65536
portal;sather;0;2;65536;1867526;65536
portal;sather;0;2;65536;1794842;65536
portal;sather;0;2;65536;1869302;65536
portal;sather;0;2;65536;1868496;65536
portal;sather;0;2;65536;1868340;65536
portal;sather;0;2;65536;1801416;65536
portal;sather;0;2;65536;1868494;65536
portal;sather;0;2;65536;1869197;65536
portal;sather;0;2;65536;1866740;65536
portal;sather;0;2;65536;1872811;65536
portal;sather;0;2;65536;1868410;65536
portal;sather;0;2;65536;1869285;65536
portal;sather;0;2;65536;1869746;65536
portal;sather;0;2;65536;1869059;65536
portal;sather;0;2;65536;1801515;65536
portal;sather;0;2;65536;1867376;65536
portal;sather;0;2;65536;1868793;65536
portal;sather;0;2;65536;1869579;65536
portal;sather;0;2;65536;1870515;65536
portal;sather;0;2;65536;1869534;65536
portal;sather;0;2;65536;1869152;65536
portal;sather;0;2;65536;1868506;65536
portal;sather;0;2;65536;1869025;65536
portal;sather;0;2;65536;1868555;65536
portal;sather;0;2;65536;1866929;65536
portal;sather;0;2;65536;1868250;65536
portal;sather;0;2;65536;1870767;65536
portal;sather;0;2;65536;1868357;65536
portal;sather;0;2;65536;1868332;65536
portal;sather;0;3;4096;168312;4096
portal;sather;0;3;4096;167965;4096
portal;sather;0;3;4096;169528;4096
portal;sather;0;3;4096;171602;4096
portal;sather;0;3;4096;174256;4096
portal;sather;0;3;4096;163629;4096
portal;sather;0;3;4096;170054;4096
portal;sather;0;3;4096;169392;4096
portal;sather;0;3;4096;167295;4096
portal;sather;0;3;4096;167387;4096
portal;sather;0;3;4096;172588;4096
portal;sather;0;3;4096;168215;4096
portal;sather;0;3;4096;171164;4096
portal;sather;0;3;4096;168137;4096
portal;sather;0;3;4096;166927;4096
portal;sather;0;3;4096;173039;4096
portal;sather;0;3;4096;168323;4096
portal;sather;0;3;4096;168737;4096
portal;sather;0;3;4096;162856;4096
portal;sather;0;3;4096;171226;4096
portal;sather;0;3;4096;171464;4096
portal;sather;0;3;4096;168174;4096
portal;sather;0;3;4096;168292;4096
portal;sather;0;3;4096;167290;4096
portal;sather;0;3;4096;168746;4096
portal;sather;0;3;4096;168943;4096
portal;sather;0;3;4096;167640;4096
portal;sather;0;3;4096;167397;4096
portal;sather;0;3;4096;168100;4096
portal;sather;0;3;4096;168747;4096
portal;sather;0;3;4096;167727;4096
portal;sather;0;3;4096;167460;4096
portal;sather;0;3;4096;162806;4096
portal;sather;0;3;4096;169550;4096
portal;sather;0;3;4096;169789;4096
portal;sather;0;3;4096;168988;4096
portal;sather;0;3;4096;168169;4096
portal;sather;0;3;4096;173035;4096
portal;sather;0;3;4096;167751;4096
portal;sather;0;3;4096;171344;4096
portal;sather;0;3;4096;172452;4096
portal;sather;0;3;4096;166200;4096
portal;sather;0;3;4096;168383;4096
portal;sather;0;3;4096;169598;4096
portal;sather;0;3;4096;169358;4096
portal;sather;0;3;4096;171622;4096
portal;sather;0;3;4096;169975;4096
portal;sather;0;3;4096;171589;4096
portal;sather;0;3;4096;168102;4096
portal;sather;0;3;4096;157071;4096
portal;sather;0;3;8192;304919;8192
portal;sather;0;3;8192;306473;8192
portal;sather;0;3;8192;306951;8192
portal;sather;0;3;8192;306648;8192
portal;sather;0;3;8192;304487;8192
portal;sather;0;3;8192;306917;8192
portal;sather;0;3;8192;307298;8192
portal;sather;0;3;8192;307765;8192
portal;sather;0;3;8192;304866;8192
portal;sather;0;3;8192;307020;8192
portal;sather;0;3;8192;305894;8192
portal;sather;0;3;8192;307498;8192
portal;sather;0;3;8192;309337;8192
portal;sather;0;3;8192;305912;8192
portal;sather;0;3;8192;305255;8192
portal;sather;0;3;8192;305088;8192
portal;sather;0;3;8192;305945;8192
portal;sather;0;3;8192;293269;8192
portal;sather;0;3;8192;307677;8192
portal;sather;0;3;8192;305306;8192
portal;sather;0;3;8192;306179;8192
portal;sather;0;3;8192;306151;8192
portal;sather;0;3;8192;304826;8192
portal;sather;0;3;8192;305312;8192
portal;sather;0;3;8192;305746;8192
portal;sather;0;3;8192;306909;8192
portal;sather;0;3;8192;304863;8192
portal;sather;0;3;8192;304891;8192
portal;sather;0;3;8192;305859;8192
portal;sather;0;3;8192;304656;8192
portal;sather;0;3;8192;305062;8192
portal;sather;0;3;8192;306723;8192
portal;sather;0;3;8192;304880;8192
portal;sather;0;3;8192;304879;8192
portal;sather;0;3;8192;307285;8192
portal;sather;0;3;8192;305907;8192
portal;sather;0;3;8192;304737;8192
portal;sather;0;3;8192;305252;8192
portal;sather;0;3;8192;307504;8192
portal;sather;0;3;8192;316950;8192
portal;sather;0;3;8192;305749;8192
portal;sather;0;3;8192;305474;8192
portal;sather;0;3;8192;307128;8192
portal;sather;0;3;8192;304708;8192
portal;sather;0;3;8192;308980;8192
portal;sather;0;3;8192;304714;8192
portal;sather;0;3;8192;307283;8192
portal;sather;0;3;8192;305072;8192
portal;sather;0;3;8192;305724;8192
portal;sather;0;3;8192;306469;8192
portal;sather;0;3;16384;580423;16384
portal;sather;0;3;16384;580605;16384
portal;sather;0;3;16384;580418;16384
portal;sather;0;3;16384;580805;16384
portal;sather;0;3;16384;558052;16384
portal;sather;0;3;16384;580482;16384
portal;sather;0;3;16384;582511;16384
portal;sather;0;3;16384;579559;16384
